,index,var_0,var_1,var_2,err_mean,ex_time,peak_mem_used
1907,3617.0,13.0,8.0,32.0,11.206898573565002,23.000150442123413,7.332116
1908,1425.0,40.0,25.0,12.0,15.49557272762022,22.942917823791504,5.2598
1909,9378.0,45.0,9.0,50.0,12.58912025549986,23.300669193267822,7.331892
1910,2919.0,18.0,9.0,35.0,12.589120253046923,23.40789270401001,7.331676
1911,3819.0,33.0,11.0,13.0,15.046719596259768,23.340697526931763,5.551104
1912,1871.0,37.0,8.0,32.0,11.206898573565002,23.096635818481445,7.332123
1913,5487.0,50.0,15.0,19.0,20.900767925341075,22.81360483169556,7.178649
1914,480.0,20.0,23.0,22.0,28.944774647820893,23.65545129776001,7.322626
1915,5972.0,50.0,38.0,38.0,51.52418908970835,23.218090295791622,7.331911
1916,9600.0,21.0,29.0,36.0,40.33442432822049,23.45494318008423,7.332206
1917,2888.0,6.0,31.0,20.0,26.567191287155808,22.94886565208435,7.257242
1918,6686.0,18.0,48.0,25.0,33.50604735528719,23.523351907730103,7.331416
1919,6315.0,26.0,32.0,44.0,44.49743673877506,23.09237098693848,7.331969
1920,527.0,37.0,40.0,49.0,55.57808384715889,23.248140335083008,7.332088
1921,4129.0,38.0,25.0,9.0,11.333253616392255,22.206395387649536,4.418539
1922,722.0,16.0,26.0,43.0,36.17090607176319,22.90219759941101,7.331915
1923,5120.0,15.0,33.0,12.0,15.49557272762022,22.96788454055786,5.267561
1924,4722.0,42.0,14.0,27.0,19.549739214098626,23.266108989715576,7.331452
1925,220.0,45.0,5.0,24.0,7.069639623025384,23.56780815124512,7.33052
1926,9188.0,32.0,4.0,23.0,5.710737722888859,23.70041418075561,7.312579
1927,1935.0,40.0,7.0,9.0,9.522785998281377,23.240888833999637,4.419782
1928,344.0,12.0,41.0,38.0,51.45294909469341,23.5196430683136,7.332119
1929,8332.0,26.0,33.0,46.0,45.85980910451178,23.00831937789917,7.313779
1930,9674.0,19.0,14.0,25.0,19.54967020352195,23.311098098754883,7.331092
1931,4483.0,17.0,18.0,36.0,25.05952136400889,23.91722798347473,7.331837
1932,9706.0,7.0,21.0,20.0,26.16773835765296,22.997394323349,7.2757
1933,8486.0,18.0,4.0,41.0,5.710737705940109,23.625167846679688,7.332066
1934,9216.0,13.0,4.0,23.0,5.710737722888859,22.74318528175354,7.331588
1935,6903.0,29.0,29.0,52.0,40.33574970389749,23.526004314422607,7.321168
1936,9154.0,15.0,52.0,36.0,48.746682291053055,23.079370975494385,7.33156
1937,5960.0,50.0,49.0,35.0,47.36666181888963,23.421621799468998,7.313453
1938,7034.0,37.0,6.0,20.0,8.443731656285268,22.8168683052063,7.2764
1939,6051.0,50.0,9.0,15.0,12.583840410763552,23.21350169181824,6.129402
1940,2391.0,45.0,28.0,40.0,38.94448142540427,23.10273694992065,7.314305
1941,7181.0,12.0,34.0,5.0,5.808655922779822,23.006736278533936,3.452356
1942,4328.0,12.0,16.0,38.0,22.3136297209145,23.26683020591736,7.332022
1943,6452.0,24.0,45.0,36.0,48.746682291053055,22.98555612564087,7.331561
1944,1983.0,45.0,43.0,30.0,40.44344819047781,22.94908380508423,7.329267
1945,8246.0,42.0,5.0,37.0,7.069639485733195,22.944838047027588,7.331805
1946,1554.0,27.0,34.0,51.0,47.26168910833523,23.37561559677124,7.332164
1947,4850.0,35.0,8.0,30.0,11.206898548263336,23.91031527519226,7.332035
1948,9095.0,33.0,8.0,26.0,11.206896323254115,22.95922541618347,7.33176
1949,9922.0,26.0,16.0,44.0,22.313629724623624,23.76392507553101,7.331962
1950,7532.0,15.0,37.0,36.0,48.364115206451466,22.513907432556152,7.331631
1951,6853.0,28.0,52.0,23.0,30.739106273000505,22.946633338928223,7.331498
1952,4641.0,21.0,7.0,29.0,9.824279348651674,23.915708303451535,7.331969
1953,2881.0,25.0,25.0,14.0,18.25389675140871,23.75782322883606,5.857057
1954,1677.0,42.0,28.0,17.0,22.418705749409764,23.658154010772705,6.715099
1955,4885.0,36.0,42.0,4.0,4.46775561470342,22.38945508003235,3.360716
1956,1964.0,46.0,39.0,29.0,39.05621870244247,23.6595721244812,7.317656
1957,901.0,38.0,10.0,42.0,13.99611662829066,23.27333116531372,7.325016
1958,7130.0,40.0,36.0,52.0,50.03322437105266,22.83888912200928,7.312718
1959,3068.0,39.0,12.0,27.0,16.770697415265527,23.306565284729004,7.331438
1960,2296.0,49.0,42.0,7.0,8.556222562148333,23.024797916412357,3.878757
1961,6237.0,23.0,42.0,46.0,58.30958010822668,24.186368703842163,7.33189
1962,5862.0,26.0,10.0,26.0,13.996122150739948,23.658804655075077,7.331799
1963,296.0,45.0,45.0,4.0,4.46775561470342,22.818411588668823,3.369167
1964,8778.0,32.0,51.0,45.0,61.196134240021,22.993322610855103,7.331734
1965,57.0,5.0,26.0,14.0,18.25389675140871,23.39168906211853,5.853929
1966,7242.0,47.0,6.0,20.0,8.443731656285268,23.808021783828732,7.257398
1967,4385.0,38.0,44.0,45.0,60.44590771741663,22.83635306358337,7.33156
1968,2984.0,51.0,4.0,40.0,5.7107377059440605,22.195177793502808,7.314432
1969,27.0,19.0,30.0,51.0,41.7161294376924,22.511250495910645,7.337993
1970,4407.0,40.0,16.0,30.0,22.313646885183093,23.31136441230774,7.332131
1971,9877.0,49.0,35.0,51.0,48.64505813590202,23.57832407951355,7.332025
1972,2676.0,19.0,38.0,44.0,52.79287339514632,23.3687527179718,7.323554
1973,8545.0,36.0,16.0,25.0,22.31294978384924,23.438146352767944,7.33109
1974,5262.0,39.0,10.0,20.0,13.996108124399866,23.674909591674805,7.257394
1975,5841.0,19.0,23.0,49.0,32.024926493079896,23.63416314125061,7.331639
1976,7021.0,49.0,18.0,36.0,25.05952136400889,23.75372266769409,7.331852
1977,3248.0,33.0,51.0,4.0,4.46775561470342,23.617804527282715,3.369166
1978,5667.0,46.0,25.0,15.0,19.640866867360007,23.74136328697205,6.144896
1979,3884.0,50.0,8.0,12.0,11.177206119510116,23.685004711151123,5.277539
