var_0,var_1,var_2,var_3,var_4,var_5,var_6,error,time,memory_mean,memory_peak
40,19,17,29,31,39,52,1.901691640941701e+58,95.76991319656372,49.211057,61.726308
37,11,36,49,50,26,31,0.0,74.24760556221008,11.996135,24.075427
46,28,30,24,31,44,30,1.901645803225334e+58,96.14304852485657,49.012883,61.536426
32,12,35,23,34,29,43,1.9022448684193544e+58,95.87144374847412,49.209681,61.724932
13,31,24,41,34,33,12,1.9030541851688644e+58,95.0154435634613,47.251538,59.832069
52,51,28,40,19,38,35,1.9016531491562534e+58,97.15402555465698,48.674534,61.206695
15,40,21,7,13,45,36,5.87012028714177e+57,96.47957992553711,49.205277,61.720529
33,20,12,49,24,32,34,1.902221804678571e+58,94.89513301849365,47.287119,59.867038
5,36,27,49,52,26,21,1.797724337937167e+58,95.20382070541382,47.250769,59.8313
36,11,33,16,19,25,8,0.0,74.63772439956665,11.998557,24.077849
12,39,50,7,13,7,23,5.87012028714177e+57,96.15010190010071,49.207475,61.722727
7,25,10,50,38,39,52,0.0,74.38992190361023,11.997364,24.076656
49,25,40,33,4,26,25,1.7449358287309588e+58,96.14265155792236,49.211481,61.726732
21,18,24,52,42,49,40,1.9016601328419052e+58,96.05109214782715,49.04713,61.567301
24,22,13,33,5,43,13,2.0683242146431878e+58,95.81197929382324,49.209649,61.7249
43,14,16,22,14,48,32,1.902039291084751e+58,96.06773686408997,47.759171,60.318822
26,51,6,33,7,35,13,3.4459843061569165e+57,95.5315248966217,47.247424,59.632004
13,7,50,4,49,48,41,9.172062948659016e+55,95.33845400810242,49.210528,61.529942
40,17,14,47,52,37,39,1.9028278947827266e+58,95.39313220977783,48.639287,61.173454
42,32,26,14,24,18,32,1.9110618697992984e+58,95.44403839111328,47.248462,59.828993
47,4,36,19,16,14,37,1.7445312288007968e+58,95.41031861305237,49.2092,61.724451
8,5,26,23,18,48,38,2.0465523737904362e+58,94.641277551651,49.209648,61.724899
31,41,20,40,32,47,41,1.9014454627538278e+58,94.66202640533447,49.210258,61.725509
11,34,36,26,24,49,44,0.0,74.32956647872925,11.997197,24.076433
38,15,43,43,19,29,48,1.9016158604048712e+58,95.93751072883606,48.606795,61.141568
38,29,50,24,41,21,32,1.9016463761011385e+58,96.43774890899658,49.083305,61.60384
23,34,11,33,5,3,10,0.0,74.38966298103333,11.996082,24.075374
7,22,12,50,6,48,48,1.9284262349555581e+58,95.64133262634277,49.210647,61.725898
37,14,21,51,29,41,8,1.91364087568053e+58,95.38021469116211,48.597957,61.13297
5,50,9,27,45,5,3,0.0,74.13185715675354,11.99733,24.076622
8,15,43,16,48,50,52,1.9118376992320077e+58,94.60293817520142,47.244426,59.833643
9,41,10,44,27,40,9,0.0,74.24462938308716,11.99942,24.078712
41,6,36,45,38,51,17,1.8950209093349696e+58,95.47084045410156,48.596749,61.131762
12,11,24,22,7,17,26,0.0,74.33930611610413,11.99762,24.076656
42,33,16,42,8,41,39,1.8939027451435102e+58,91.80058717727661,48.610192,61.145501
21,18,33,48,28,15,20,1.9016191013905252e+58,94.55530381202698,47.252218,59.832749
12,46,49,41,49,43,34,1.902538137666615e+58,94.95115518569946,49.20897,61.724221
26,45,52,39,41,42,7,1.9136409362279545e+58,94.93766570091248,49.210288,61.725539
50,35,29,6,45,13,35,1.4675300717854424e+57,96.01577496528625,47.252626,59.637318
26,17,6,17,27,5,37,3.445552983069088e+57,95.22154378890991,47.252594,59.636878
18,27,48,12,33,50,15,1.8645448094712786e+58,95.99960398674011,49.207311,61.722418
25,16,14,50,23,42,20,1.902830925561528e+58,94.85393977165222,47.240924,59.821391
18,41,39,30,33,25,28,1.9016522909336426e+58,94.61689305305481,47.289194,59.868671
9,37,49,27,43,19,19,0.0,74.48838019371033,11.995556,24.074848
50,41,19,23,19,52,7,1.9136480748219e+58,97.03089761734009,49.211481,61.726732
15,48,11,41,34,52,12,0.0,74.77069616317749,11.998589,24.077881
38,11,14,5,10,44,8,0.0,74.39165735244751,11.996056,24.075348
8,31,19,14,45,38,20,1.9237534666341152e+58,94.90650463104248,49.210257,61.725508
39,10,47,45,9,51,52,0.0,73.90520310401917,11.998996,24.078288
41,38,6,35,6,8,44,3.4465409297697114e+57,96.0372040271759,47.198344,59.585004
34,36,28,50,12,48,44,1.902221988961764e+58,95.63608813285828,49.070109,61.590846
14,23,31,14,27,38,27,1.9110618697992984e+58,90.4346067905426,47.250242,59.830773
51,38,27,15,18,6,16,1.895192064229135e+58,96.73794484138489,47.251537,59.832068
31,19,10,48,25,35,20,0.0,74.41550064086914,11.99759,24.076882
40,47,32,47,19,18,35,1.9016511404219104e+58,95.12771916389465,48.627885,61.16249
16,4,30,18,52,33,33,1.7456586234053533e+58,96.13440585136414,47.248113,59.828516
15,5,38,24,43,34,42,2.0543199313608706e+58,95.07328915596008,47.2506,59.831131
12,14,18,47,51,15,26,1.902538137666615e+58,94.48776960372925,49.209969,61.72522
38,33,9,49,7,17,47,0.0,74.24162650108337,11.999451,24.078743
5,23,16,30,7,29,18,1.797724337937167e+58,95.22448754310608,47.250799,59.83133
19,12,38,8,7,37,50,2.257223194642448e+58,96.47694182395935,47.251567,59.832098
7,41,5,33,21,31,42,9.50257967014878e+56,95.0664336681366,49.205021,61.524434
30,47,36,38,22,45,41,1.90165222625864e+58,95.75671410560608,48.630289,61.16483
49,11,11,27,52,30,45,0.0,74.47825884819031,11.999422,24.078714
9,8,34,21,41,31,44,0.0,74.25035858154297,11.996123,24.075415
6,12,25,18,46,19,14,1.9284262349555581e+58,95.43369317054749,49.203713,61.718892
35,23,51,33,41,27,23,1.901652902255527e+58,96.03901195526123,48.69974,61.231627
8,34,17,20,30,28,4,2.0982527129893225e+58,94.68759942054749,49.208968,61.724219
13,19,26,15,14,45,31,1.8975103417668703e+58,95.41431903839111,47.253594,59.834125
38,51,29,12,51,29,33,1.8645448094712786e+58,95.71298837661743,49.204975,61.720226
26,34,26,26,33,38,25,1.9016525310580413e+58,91.31954026222229,48.518778,61.054981
11,41,44,50,10,48,9,0.0,74.5506591796875,11.997908,24.0772
20,3,45,44,9,42,9,0.0,73.7054078578949,11.998994,24.078286
11,9,36,20,26,25,7,0.0,74.13783025741577,11.998227,24.077519
16,37,33,29,4,8,14,1.7448863960261536e+58,94.65387153625488,49.210647,61.725898
47,10,38,36,48,36,27,0.0,74.2855544090271,11.997334,24.076626
49,29,7,52,20,6,14,1.3481084661412966e+58,95.9385895729065,48.621356,61.155953
47,25,11,52,50,38,24,0.0,74.45522093772888,12.00051,24.079802
47,41,48,32,46,26,43,1.9016523709591202e+58,96.53682494163513,48.662168,61.195267
52,39,26,44,23,21,37,1.901652052294004e+58,97.03030443191528,48.627479,61.162192
51,16,45,50,34,44,32,1.9016169377172628e+58,97.30530858039856,48.618998,61.153945
25,27,19,36,18,6,31,1.8949599623728414e+58,95.99258589744568,47.251537,59.832068
42,42,36,17,6,41,28,1.8952886308349412e+58,96.28593301773071,47.250769,59.8313
32,20,29,17,26,40,20,1.9029896754042e+58,96.69672203063965,49.210618,61.725869
43,45,3,3,50,4,27,0.0,74.376051902771,12.001891,24.080447
45,26,26,36,44,16,13,1.9025389249661656e+58,95.65412330627441,48.779023,61.312216
8,31,32,41,19,17,38,1.9118376992320077e+58,95.04004263877869,47.245081,59.825612
34,17,4,8,39,26,51,3.091596535276454e+56,96.05037331581116,49.203085,61.522466
41,33,3,25,52,5,10,0.0,74.44900155067444,11.99942,24.078712
30,13,23,42,25,19,36,1.902240727160897e+58,95.53174757957458,49.205453,61.720704
43,51,43,24,12,8,18,1.8949343138524218e+58,95.69425129890442,49.210288,61.725539
43,22,22,23,25,38,33,1.9016600979197517e+58,95.93610620498657,47.104795,59.685042
10,42,39,40,52,35,27,0.0,74.57797622680664,11.994431,24.073723
36,14,49,47,30,4,30,1.7449356381552032e+58,94.65570211410522,49.209937,61.725188
49,12,42,37,40,45,5,2.0979672154905302e+58,96.50005269050598,49.204865,61.720116
20,37,21,35,41,49,17,1.901667466185533e+58,94.63172459602356,49.205909,61.72116
7,12,14,18,46,46,15,1.9284262349555581e+58,95.37488675117493,49.206184,61.721435
43,26,28,34,16,35,16,1.9015005891895017e+58,95.79336047172546,49.210676,61.725931
5,15,44,14,42,31,30,1.797724337937167e+58,95.60762023925781,47.249886,59.830417
40,19,39,24,25,23,28,1.901653702843228e+58,95.5821681022644,47.715247,60.2861
10,41,46,9,36,36,43,0.0,74.3803608417511,11.99714,24.076432
15,3,33,9,36,37,7,0.0,74.14653468132019,11.997331,24.076623
6,28,22,28,28,18,41,1.9284262349555581e+58,95.63857817649841,49.206057,61.721308
16,27,16,38,28,42,36,1.901764197620653e+58,94.24461722373962,49.209394,61.724421
29,34,36,33,25,26,45,1.9016523857524656e+58,95.86038184165955,48.709427,61.240426
10,45,22,21,27,3,48,0.0,74.03917670249939,11.997109,24.076401
23,34,51,8,26,25,38,2.257223194642448e+58,95.91820049285889,47.247839,59.82837
12,37,42,18,22,37,41,1.903279977955675e+58,94.96789956092834,47.244599,59.82513
11,7,21,39,25,11,36,0.0,74.29314255714417,11.998996,24.078288
49,52,43,8,28,37,47,2.257223194642448e+58,95.73326325416565,47.247053,59.827584
43,44,13,19,4,26,22,1.7445312288007968e+58,95.2958767414093,49.209424,61.724675
11,13,45,14,20,42,37,0.0,74.26951217651367,11.992707,24.071903
44,38,43,20,31,51,52,1.9015626765736848e+58,95.44299340248108,47.253113,59.833644
46,33,20,15,6,36,36,1.895192064229135e+58,96.35829949378967,47.251024,59.831555
35,17,47,50,23,28,43,1.9016197165805613e+58,95.09226727485657,48.440681,60.982284
37,38,43,38,19,7,42,1.894960016514549e+58,95.88973116874695,47.735648,60.306247
41,9,22,48,30,14,32,0.0,74.07955479621887,11.998197,24.077489
52,31,44,20,34,31,52,1.9015626765736848e+58,95.40982675552368,47.250994,59.831525
26,28,38,17,43,52,49,1.9029896754042e+58,96.69354200363159,49.209938,61.725189
32,11,17,15,18,3,41,0.0,73.7111303806305,11.999964,24.079256
26,23,39,33,30,43,15,1.901500676068126e+58,95.12286901473999,47.251858,59.832389
39,38,32,22,26,17,27,1.9016584555452165e+58,96.56570339202881,49.182639,61.69789
11,26,43,35,25,33,24,0.0,74.81415510177612,11.998997,24.078289
7,21,27,28,8,52,31,1.9284262349555581e+58,95.74208498001099,49.208792,61.724043
5,7,4,4,52,20,15,1.4331348357279712e+54,96.89037680625916,47.25087,59.439501
38,47,45,27,38,38,19,1.9016522147972254e+58,96.18979549407959,49.207792,61.723073
10,33,52,33,25,42,25,0.0,74.73300504684448,11.999422,24.078714
26,35,5,20,23,28,23,9.197747724215923e+56,96.15562796592712,49.21023,61.529643
51,26,40,23,27,49,7,1.9136480748219e+58,96.82726287841797,49.208969,61.724044
39,22,14,20,38,33,19,1.90275583667302e+58,95.53925561904907,49.20799,61.723241
14,47,50,22,40,24,5,2.0982527129893225e+58,95.03441762924194,49.210648,61.725539
3,19,48,13,7,6,24,0.0,74.7096803188324,11.998994,24.078286
24,9,52,50,11,36,13,0.0,74.23284816741943,11.999421,24.078713
45,8,25,51,49,43,22,1.8949588903211526e+58,95.67644047737122,48.617836,61.152565
33,47,32,16,41,46,7,1.912161007964927e+58,95.9115834236145,49.210617,61.725868
34,40,9,52,30,36,25,0.0,74.57500410079956,11.998965,24.078257
13,51,30,6,18,17,13,1.4675300717854424e+57,96.86079740524292,47.251827,59.636519
39,47,40,38,25,6,49,1.894960016513521e+58,96.16148328781128,47.690093,60.262582
47,42,15,18,48,50,19,1.898347845790728e+58,96.48245739936829,49.203195,61.718446
10,41,15,4,27,46,5,0.0,74.54857325553894,11.99942,24.078712
12,38,32,5,48,26,22,3.6688251794636064e+56,96.03630471229553,47.252188,59.636881
24,32,46,25,46,14,17,1.9016696073495291e+58,95.02138876914978,49.209938,61.725189
27,41,45,24,16,35,31,1.9016216203750828e+58,96.36016750335693,49.210258,61.725509
34,50,16,24,25,37,44,1.901910055138945e+58,96.79229664802551,49.212025,61.727276
14,3,20,41,37,27,15,0.0,73.88786673545837,11.995488,24.07478
10,40,28,11,11,28,20,0.0,73.8742733001709,11.992707,24.071903
36,10,24,52,6,41,26,0.0,74.11092400550842,11.99694,24.076232
47,9,48,19,40,23,40,0.0,74.37770080566406,11.999933,24.079225
47,21,40,16,36,37,48,1.8996366743401254e+58,95.98814105987549,47.25417,59.834701
28,25,28,46,37,37,36,1.901652423928893e+58,95.57996153831482,48.495894,61.035763
40,40,5,40,7,22,40,9.197261850957996e+56,91.08513188362122,47.751722,60.119127
48,5,17,22,30,48,16,2.0556564620074705e+58,96.62986993789673,49.209937,61.725188
8,35,6,29,40,30,37,3.4409567405828586e+57,94.62132477760315,47.251249,59.635941
34,41,14,36,16,17,51,1.9028278909140014e+58,95.80452680587769,47.811191,60.376294
9,21,18,51,40,16,28,0.0,74.55021381378174,11.993884,24.073176
49,10,3,11,35,12,18,0.0,73.8102798461914,12.000509,24.079801
36,52,48,20,13,19,44,1.9023204511146637e+58,96.22621989250183,48.587404,61.119223
36,24,24,18,47,7,38,1.895256441692991e+58,96.9459719657898,49.213248,61.728499
52,15,16,13,43,30,20,1.9196046532483417e+58,96.6762957572937,49.20897,61.724221
36,47,32,6,51,48,22,1.4675300717854424e+57,96.03419542312622,47.249564,59.634256
30,36,39,36,48,42,21,1.9016507769094608e+58,95.42434048652649,48.248507,60.796882
14,40,8,19,35,35,25,1.638842399633427e+58,95.58852815628052,49.207004,61.722255
11,44,29,7,13,43,6,0.0,74.62764644622803,11.998964,24.078256
30,10,17,26,13,49,41,0.0,73.82381987571716,11.999965,24.079257
7,29,24,19,37,27,41,1.9284262349555581e+58,95.33840703964233,49.208969,61.724044
49,22,29,46,44,44,34,1.901652272715912e+58,96.73820877075195,48.618703,61.153512
14,16,7,13,31,34,30,1.4241917384620513e+58,96.49351859092712,47.251568,59.832099
51,36,39,7,38,44,21,5.87012028714177e+57,96.33493185043335,49.208681,61.723933
35,39,6,33,32,47,28,3.4465409243971365e+57,95.38577580451965,47.246762,59.631454
46,23,31,6,45,30,12,1.4675300717854424e+57,96.08295130729675,47.241854,59.626546
46,47,16,14,44,8,32,1.880670804075577e+58,96.69785213470459,49.20968,61.724931
32,41,8,21,16,19,37,1.638402796363772e+58,94.70315456390381,47.248441,59.828972
26,42,22,8,14,40,36,2.257223194642448e+58,95.13056254386902,47.251889,59.83242
22,35,17,37,40,47,37,1.9016508532102373e+58,95.40253067016602,49.139085,61.654336
6,49,41,51,19,50,49,1.9284262349555581e+58,95.51479268074036,49.209649,61.7249
6,13,5,30,31,26,34,8.95709272329982e+56,94.41396927833557,47.244744,59.629437
50,31,17,31,43,32,41,1.9016494423939692e+58,95.87891387939453,49.209938,61.725189
12,13,10,9,3,30,8,0.0,74.67183995246887,11.994818,24.07411
48,45,52,21,8,8,22,1.8949144489411824e+58,96.06301164627075,49.209169,61.72442
50,22,17,18,51,21,28,1.902436218374054e+58,96.51774382591248,49.209681,61.724932
21,39,13,30,35,12,15,1.9240939977408966e+58,95.87935996055603,49.20965,61.724901
4,39,37,7,43,45,18,5.87012028714177e+57,95.7021734714508,49.207345,61.722453
37,28,39,29,34,45,43,1.9016523306257906e+58,96.01717162132263,48.615939,61.150798
44,29,39,16,13,39,28,1.899701127248244e+58,95.78929424285889,48.514066,61.047291
45,28,48,47,27,46,28,1.901652395782475e+58,95.90912199020386,48.62602,61.160687
50,43,28,5,19,12,6,3.6688251794636064e+56,96.03330445289612,47.251476,59.636169
12,46,34,50,52,46,18,1.902538137666615e+58,95.03791546821594,49.203481,61.718732
25,4,16,38,7,21,51,1.744941049627058e+58,94.88555359840393,49.208999,61.72425
34,23,19,52,48,27,14,1.9018466587750122e+58,95.39939475059509,48.401326,60.943359
38,3,39,26,5,26,16,0.0,74.0844714641571,11.997588,24.07688
8,39,34,8,29,49,29,2.257223194642448e+58,90.76353120803833,47.248601,59.829132
17,45,27,42,18,26,12,1.902538137666615e+58,94.90547633171082,49.203587,61.718838
35,7,47,7,50,32,31,5.87012028714177e+57,96.49376773834229,49.209937,61.725189
41,5,42,44,44,18,27,2.0544510431022102e+58,96.01609492301941,48.644325,61.179032
39,28,10,41,12,34,35,0.0,73.98937153816223,11.998966,24.078258
29,6,13,29,36,17,24,1.922910408117729e+58,90.1376485824585,49.204458,61.719709
32,22,8,30,18,17,18,1.6384140158900986e+58,96.18775343894958,49.21013,61.725381
15,12,14,17,26,44,5,2.098218844119137e+58,95.70165681838989,49.203883,61.719134
32,23,51,35,38,49,27,1.9016524293968186e+58,95.70190119743347,48.411621,60.952372
39,45,14,44,32,15,31,1.902827892449301e+58,95.41658616065979,48.627767,61.162222
12,37,52,36,19,30,48,1.902538137666615e+58,95.37802791595459,49.209425,61.724676
46,34,39,38,17,34,33,1.901643247830917e+58,96.54134511947632,48.371121,60.917218
20,32,25,44,41,39,12,1.902534106320988e+58,95.76941418647766,49.209002,61.724253
5,26,27,43,30,33,52,1.797724337937167e+58,95.20533227920532,47.251569,59.8321
52,19,41,44,47,24,36,1.901661757886469e+58,97.21352171897888,48.605641,61.141462
14,15,36,38,44,7,50,1.895320820250242e+58,95.32041263580322,49.205041,61.720292
42,3,20,21,17,45,17,0.0,74.31779527664185,11.999422,24.078258
25,18,10,35,7,21,48,0.0,74.51418614387512,11.999421,24.078713
29,4,40,24,22,7,12,1.746926411889499e+58,95.94018602371216,49.207311,61.722418
8,25,26,6,20,28,31,1.4675300717854424e+57,95.69004988670349,47.245831,59.630443
25,11,21,10,7,37,37,0.0,74.15011382102966,11.998966,24.078258
19,44,23,26,30,36,34,1.901670988637753e+58,95.34448027610779,48.361006,60.903781
26,39,33,31,49,28,51,1.901652479012283e+58,95.48270583152771,48.617433,61.152336
31,10,27,24,27,34,16,0.0,73.8537609577179,11.997366,24.076658
6,38,19,38,22,19,20,1.9284262349555581e+58,95.46365070343018,49.206297,61.721548
20,16,13,22,23,21,42,1.922956984787832e+58,96.34259033203125,49.209426,61.724677
22,52,40,49,35,5,14,2.0543544913337768e+58,95.38881802558899,47.244425,59.832749
34,14,48,12,27,42,37,1.8645448094712786e+58,96.0767936706543,49.205813,61.721064
20,21,11,16,39,31,43,0.0,74.48674130439758,11.991277,24.075905
10,14,22,15,21,26,4,0.0,74.65462589263916,11.997141,24.076433
40,18,39,38,19,6,16,1.8949343888821668e+58,95.89565110206604,45.902613,58.532228
4,37,43,49,40,46,48,2.0637141634482788e+58,94.93699860572815,49.205909,61.72116
43,34,38,43,37,19,24,1.901653760122412e+58,92.18187355995178,48.624415,61.158844
46,50,36,40,21,16,39,1.9016158591677733e+58,101.66551160812378,48.619383,61.155724
12,30,10,26,46,33,52,0.0,74.24393653869629,11.999454,24.078746
38,20,8,21,17,46,23,1.638402796363772e+58,95.26893544197083,47.24781,59.828341
19,11,15,26,49,28,48,0.0,74.1803457736969,11.99859,24.077882
37,39,44,52,51,22,37,1.9016523077685925e+58,95.31820273399353,48.623255,61.157776
40,32,8,44,7,30,21,1.6384043385772092e+58,95.5635015964508,48.621327,61.155816
19,44,29,5,41,49,15,3.6688251794636064e+56,97.19164252281189,47.251829,59.636522
27,49,33,47,30,5,40,2.054456503858297e+58,100.17796492576599,47.245995,59.826526
36,4,18,6,14,39,21,1.4675300717854424e+57,95.1392195224762,47.251538,59.63623
16,22,14,7,6,22,48,5.87012028714177e+57,95.68704104423523,49.210618,61.72587
38,7,18,14,12,31,28,1.910027675476192e+58,95.28986525535583,49.209938,61.725189
21,51,19,5,37,44,18,3.6688251794636064e+56,101.0585126876831,47.250934,59.635627
40,41,39,14,17,4,49,1.7377899200904006e+58,95.34079265594482,47.249237,59.829768
45,45,22,5,17,41,23,3.6688251794636064e+56,95.7188470363617,47.246986,59.631679
40,21,34,46,7,29,40,1.894960016122239e+58,95.15068316459656,48.635078,61.169341
6,42,16,51,19,21,47,1.9284262349555581e+58,95.50065732002258,49.209425,61.724676
3,28,25,40,36,7,17,0.0,74.37558197975159,11.997589,24.076881
9,25,30,5,19,29,46,0.0,74.68526029586792,11.998557,24.077849
49,24,47,12,13,39,19,1.8645448094712786e+58,96.04338002204895,49.21029,61.725221
3,36,14,40,25,26,8,0.0,74.61613059043884,11.997589,24.076881
6,40,25,21,14,35,45,1.9284262349555581e+58,95.44699120521545,49.209001,61.724076
33,40,13,8,4,43,16,2.0637141634482788e+58,96.21080207824707,49.207026,61.722277
35,17,23,29,45,28,12,1.9025386652063002e+58,94.83905148506165,49.211514,61.726765
30,33,13,23,49,5,8,2.050700076355651e+58,96.17484951019287,49.209937,61.725188
50,51,25,28,24,23,7,1.9136405729812732e+58,95.53201007843018,49.202999,61.71825
5,11,7,37,33,28,32,0.0,74.36935710906982,11.998557,24.077849
18,48,24,40,50,16,26,1.9016352229205242e+58,94.77960133552551,47.250771,59.831302
24,12,14,18,14,46,15,1.903328363866876e+58,95.96451878547668,49.205854,61.720993
21,51,20,33,7,14,25,1.894960716743716e+58,94.66480422019958,49.20826,61.723351
12,15,37,21,37,19,5,2.0982527129893225e+58,94.73922848701477,49.211026,61.726277
33,39,52,16,38,17,23,1.8996366743401254e+58,96.32485866546631,47.251251,59.831782
17,33,15,49,17,38,42,1.897703595525296e+58,95.59636211395264,49.209202,61.724453
43,38,41,17,5,4,7,1.7419534900732233e+58,96.27787852287292,49.203877,61.719128
34,6,52,8,49,48,6,2.257223194642448e+58,95.98019790649414,47.251887,59.832418
28,34,48,31,21,6,12,1.897006108718935e+58,96.0325403213501,49.133739,61.650314
43,20,46,48,28,41,40,1.901651617223488e+58,95.61200189590454,48.626905,61.161282
6,14,30,40,34,43,15,1.9284262349555581e+58,98.38111567497253,49.211057,61.726308
23,11,4,39,23,9,32,0.0,73.58044767379761,11.998965,24.078257
33,46,51,18,17,5,46,2.054906443018361e+58,98.00317883491516,47.251569,59.8321
13,42,43,50,16,6,46,1.895835888070475e+58,94.26314902305603,49.208642,61.723893
15,34,43,39,7,32,48,1.894805822407295e+58,97.11179661750793,49.209681,61.724932
15,37,9,50,19,43,47,0.0,74.23845195770264,11.993859,24.073063
21,42,49,27,25,42,26,1.9016532526542282e+58,95.26146340370178,48.751087,61.28316
27,37,22,21,8,24,37,1.8949144489411824e+58,96.08404684066772,49.204865,61.720116
6,34,43,28,51,31,30,1.9284262349555581e+58,95.24735641479492,49.210258,61.725509
41,32,46,26,40,14,32,1.901618030822593e+58,96.3716344833374,49.209426,61.724677
25,9,28,12,8,7,27,0.0,73.75686144828796,11.996908,24.0762
35,43,9,17,16,32,51,0.0,73.96853232383728,11.99522,24.074384
48,5,36,12,30,49,36,2.062639452276056e+58,101.56405997276306,47.251281,59.831812
4,33,47,38,45,30,16,2.0637141634482788e+58,94.47137475013733,49.211994,61.726733
29,25,36,36,20,17,26,1.901625161499747e+58,95.04070138931274,47.249099,59.82963
34,26,37,42,12,14,45,1.9022218041784341e+58,95.03782773017883,47.950292,60.510849
50,18,6,33,28,6,34,3.4465409243971365e+57,95.19833827018738,47.250963,59.635655
43,42,14,28,52,15,49,1.9028281852950018e+58,98.94849514961243,49.204862,61.720293
23,48,42,4,47,21,17,9.172062948659016e+55,96.50441837310791,49.204272,61.523686
26,6,52,21,25,24,27,1.8949144489411824e+58,94.41466426849365,49.208478,61.723729
49,5,45,50,24,52,33,2.0544522037049398e+58,96.32269525527954,48.624281,61.159096
32,20,16,21,18,38,22,1.901987898486892e+58,95.98553538322449,45.29317,57.938981
7,40,3,31,34,3,12,0.0,74.1941967010498,11.997108,24.0764
50,18,46,45,41,37,25,1.9016524373680025e+58,97.03048944473267,48.625131,61.159698
7,15,40,24,17,50,24,1.9284262349555581e+58,95.24088311195374,49.209938,61.725189
34,43,40,36,48,25,17,1.901673621981808e+58,95.29991269111633,49.09081,61.609747
23,48,17,4,51,19,15,9.172062948659016e+55,95.64127445220947,49.203868,61.523282
21,20,34,25,25,45,45,1.901656798106345e+58,95.80054044723511,48.975998,61.500897
37,31,12,45,34,22,31,1.9022218061476253e+58,95.00924062728882,48.623619,61.158536
20,39,48,46,20,17,26,1.901622816311212e+58,95.58509373664856,49.207334,61.722441
49,50,14,15,37,24,18,1.8976391765124257e+58,95.56875991821289,47.247217,59.827748
25,21,17,37,33,50,36,1.9016492579299438e+58,94.8689112663269,47.281888,59.862419
32,27,19,22,4,30,8,1.7417365144930326e+58,96.99552011489868,49.210257,61.725508
18,29,30,26,5,5,28,2.05445398378788e+58,95.01737189292908,47.248934,59.829321
47,35,28,16,16,5,40,2.051037013096324e+58,95.52017331123352,49.209201,61.724452
18,52,50,24,22,5,35,2.05445398378788e+58,95.8531665802002,47.250994,59.831525
9,26,51,3,37,47,34,0.0,74.46633720397949,11.998965,24.078257
40,46,44,25,33,28,41,1.9016535421947266e+58,95.74876141548157,48.980043,61.50513
47,24,23,34,49,41,14,1.9018466500417728e+58,95.96136927604675,49.208449,61.7237
6,49,36,14,52,15,5,2.1330778894975124e+58,95.19848227500916,49.203993,61.719244
22,10,5,20,46,33,50,0.0,74.42322778701782,11.998589,24.077881
34,7,30,47,25,28,48,1.8949613373700322e+58,94.91598224639893,48.119096,60.671199
20,39,22,25,49,47,44,1.9016668194619013e+58,95.8382613658905,48.120009,60.672918
3,44,29,38,52,39,20,0.0,74.10184836387634,11.999453,24.078745
42,10,5,51,30,50,30,0.0,73.98951721191406,11.998997,24.078289
21,43,22,19,8,36,7,1.9137941346406013e+58,95.70651650428772,49.209,61.724251
38,3,52,14,51,49,28,0.0,73.94954705238342,11.997141,24.076433
25,8,27,6,6,46,4,1.4675300717854424e+57,95.29307079315186,47.251217,59.635909
27,4,33,6,21,28,51,1.4675300717854424e+57,95.8930115699768,47.25125,59.635942
3,8,8,36,33,31,51,0.0,74.4164469242096,11.998227,24.077519
29,17,48,21,44,30,51,1.901546017824401e+58,96.4287257194519,49.209395,61.724646
31,42,24,30,37,43,23,1.901657553989459e+58,96.4198272228241,48.919874,61.445991
6,26,15,35,48,31,47,1.9284262349555581e+58,95.51798748970032,49.209681,61.724932
30,16,25,35,21,32,24,1.9016209026857092e+58,95.74253535270691,49.210259,61.72551
37,11,10,20,34,48,30,0.0,73.62711644172668,11.998967,24.078259
26,19,6,35,22,7,31,3.4465408573723666e+57,94.45459604263306,47.253563,59.638255
46,35,47,15,24,8,39,1.895192064229135e+58,95.94634056091309,47.250601,59.831132
51,31,34,18,27,39,29,1.902441386550383e+58,96.40152740478516,49.202826,61.726765
31,11,43,15,10,26,3,0.0,73.97143054008484,11.999965,24.079257
14,35,22,46,13,30,31,1.9027961526705786e+58,95.08482718467712,49.133299,61.649956
40,17,17,34,18,25,16,1.9015069806359852e+58,95.83536291122437,49.208989,61.72424
23,42,34,20,8,32,29,1.8950874531823757e+58,95.0979175567627,49.203877,61.719128
42,47,13,8,15,26,39,2.275244865201727e+58,96.46560144424438,49.210289,61.72554
50,12,40,42,46,19,16,1.9021927480088828e+58,96.68986392021179,48.695277,61.227052
32,32,42,27,16,45,28,1.9016169917422414e+58,96.27698683738708,47.244687,59.825186
45,14,32,4,32,41,27,9.172062948659016e+55,95.91465735435486,49.21017,61.529584
20,15,3,31,7,45,13,0.0,74.09581756591797,11.995413,24.074705
16,38,11,20,26,22,47,0.0,74.28478288650513,11.993665,24.072957
33,17,42,26,21,5,34,2.0544548347205752e+58,96.2858452796936,47.247053,59.827584
31,36,29,29,15,15,18,1.9015869687401445e+58,95.64874458312988,47.244687,59.825186
43,28,42,29,43,34,25,1.901652286342112e+58,96.12060046195984,48.623575,61.158474
3,17,29,47,48,29,39,0.0,74.49183320999146,11.994485,24.073777
19,6,37,16,51,26,40,1.895256441692991e+58,95.78335332870483,49.209969,61.72522
38,37,13,33,18,40,50,1.922910247328664e+58,96.29111814498901,49.208826,61.724077
