var_0,var_1,var_2,error,time,memory_mean,memory_peak
10,47,38,4.225443400761196e-23,252.39376497268677,6.083808,7.328799
11,14,20,3.248963385558212e-09,207.91554069519043,6.026438,7.273274
40,49,51,1.3012082275032202e-29,206.94544625282288,6.083683,7.328647
22,11,11,7.495123531643643e-07,206.77668404579163,3.660521,4.986197
51,26,19,1.1510762592688234e-11,204.26334881782532,5.924849,7.175185
10,13,47,1.3264049969707422e-08,214.56863737106323,6.084252,7.329266
11,46,5,0.0030071220838267,205.3519115447998,2.06959,3.449234
42,12,48,5.211806081951468e-08,208.73497200012207,6.084271,7.329231
35,42,37,1.6975295709191945e-22,206.52184224128723,6.083579,7.328544
48,43,44,2.2103851081399943e-26,209.92823958396912,6.084101,7.329068
4,21,44,1.984678106665126e-13,208.66679906845093,6.084207,7.329171
39,39,48,2.948549339916325e-24,211.81083798408508,6.064844,7.309838
31,42,24,1.1448067825875084e-14,208.28430318832397,6.082379,7.327408
50,21,20,4.331516245862503e-12,209.66855597496033,6.02561,7.272581
49,52,42,1.6438194544655666e-25,209.7370274066925,6.084254,7.329263
41,25,37,7.909660016557054e-16,207.4799506664276,6.084543,7.329499
28,15,48,8.171854134400528e-10,209.65039563179016,6.066167,7.311126
29,25,27,1.0780014902950538e-15,207.1746392250061,6.083707,7.328658
9,9,34,3.4123443416337366e-06,214.69193363189697,6.084029,7.328961
21,17,23,5.181950591974491e-11,207.904545545578,6.083627,7.328469
29,15,18,9.532399408410312e-10,209.63767051696777,5.721783,6.978843
21,44,9,1.1998692677200518e-05,207.2402400970459,3.062564,4.407979
42,7,11,5.714444322137374e-05,207.43372750282288,3.648196,4.973934
8,16,10,3.052343509617689e-06,206.9961724281311,3.358454,4.69412
48,8,21,1.3596496055675012e-05,205.82634282112122,6.056308,7.301537
45,44,40,2.771028353148291e-24,205.1344211101532,6.068575,7.313528
21,27,30,5.734975156943597e-17,210.57318449020386,6.073244,7.318154
52,50,4,0.011484236733074,204.9916307926178,1.980619,3.363997
37,52,22,1.8014885731785374e-13,209.8349964618683,6.068326,7.313602
40,43,47,1.1893939201619617e-26,207.95490193367004,6.079745,7.324711
38,41,29,1.0950379672252509e-17,206.87204313278198,6.082191,7.327149
21,16,9,1.2028255629750612e-05,203.70096611976624,3.069994,4.41543
11,27,35,4.9181911703200676e-17,208.7386713027954,6.069337,7.314309
6,11,35,2.0863863842762345e-07,209.83512616157532,6.069831,7.314769
21,47,51,5.811554186660779e-29,207.58401727676392,6.080783,7.325723
38,6,6,0.0007685882049677,210.12054443359375,2.264153,3.636985
25,6,12,0.0002166934667238,207.69948148727417,3.957907,5.27392
33,13,44,1.3264049969395209e-08,205.49586486816406,6.066406,7.311254
40,47,20,2.9115209127346695e-12,203.02249598503113,6.015836,7.262675
35,20,15,2.995431070615466e-09,205.8780016899109,4.844331,6.130153
32,46,36,6.7769742559495185e-22,209.23414397239685,6.083426,7.328439
28,34,42,2.9867137129036404e-21,239.00286722183228,6.084097,7.329022
16,7,48,5.418750795961719e-05,239.18120670318604,6.084254,7.329202
24,38,25,2.8167305561026333e-15,241.13309288024902,6.083361,7.328296
44,30,38,7.642499054258001e-19,243.08794569969177,6.084134,7.329071
4,17,34,5.202254033064623e-11,239.28755140304565,6.083988,7.328922
35,35,45,7.484633814194973e-22,243.12863612174988,6.084383,7.329261
51,23,45,1.2365549897148836e-14,240.48310589790344,6.084192,7.329167
7,47,33,4.3634222788587956e-20,238.20657181739807,6.084104,7.329024
38,5,21,0.0008512123391277,242.38018441200256,6.07461,7.319833
24,21,42,1.98467781952134e-13,241.70595979690552,6.084111,7.329058
48,13,18,1.3561470014406238e-08,243.38458728790283,5.721178,6.978192
25,40,8,4.8226162971892046e-05,245.64106345176697,2.783871,4.13889
30,41,7,0.0001927338793342,243.62757658958435,2.511381,3.87564
14,38,24,1.1448067825875084e-14,242.404283285141,6.082209,7.327238
23,6,24,0.0002154395087169,239.84807515144348,6.082425,7.327443
32,46,39,1.082623484091073e-23,243.7729845046997,6.083718,7.328692
52,22,24,6.651690070200364e-14,245.38293027877808,6.082108,7.327208
7,4,26,0.0033111023454984,242.04659414291382,6.083771,7.328662
47,45,20,2.9115209127346695e-12,246.35059928894043,6.025604,7.272443
26,32,21,7.178289651477003e-13,235.5835316181183,6.07396,7.319335
