var_0,var_1,var_2,var_3,var_4,var_5,var_6,quality,time,memory_mean,memory_peak
18,46,43,40,4,28,37,-20.783691001338337,746.2220328,49.197216,61.712569
18,26,35,42,19,47,42,22.978574170865272,741.9619048,47.425602,60.001329
27,17,38,28,38,25,45,32.42085439776454,738.7683084,47.260444,59.841077
27,51,18,5,42,46,41,0.8241516194218426,764.0726125,47.245856,59.630649
43,21,16,19,8,19,26,-8.571953499475239,768.1086626,49.218379,61.733732
37,3,7,29,30,18,9,-18.483490531170382,597.0833764,12.001209,19.889683
29,32,26,17,29,8,22,-21.120394756638557,760.5295837,47.260051,59.840684
13,11,22,52,9,47,39,-8.795321509850714,585.092139,12.008016,19.89649
35,38,11,23,25,51,32,5.008088742513377e-05,588.3287585,12.015597,19.904071
11,4,24,14,21,13,25,-17.79379182681268,589.865442,12.008016,19.89649
35,39,39,34,35,43,34,41.36031065756455,767.2463617,48.618996,61.154059
31,49,47,44,47,39,49,41.14104127252153,727.3295789,48.633066,61.167879
27,10,21,21,24,15,51,-8.284289416493106,584.1285934,12.008016,19.89649
16,27,8,49,49,25,35,-19.98403617749909,741.0271902,49.218336,61.733689
42,17,51,16,47,29,49,16.483595594843244,748.3571715,47.257824,59.838457
26,29,8,29,47,18,35,-19.9840364460035,743.3415601,49.218336,61.733689
20,49,30,48,4,32,37,-20.783692401739334,733.1896102,49.200736,61.716089
33,10,52,38,40,6,40,-21.18965352104079,589.2395627,12.008016,19.89649
40,50,44,20,32,24,8,8.722048751220678,757.7457075,49.218336,61.733689
28,45,35,14,28,19,22,13.708919216611363,742.88063,47.259936,59.840569
39,40,13,15,35,32,41,-17.791209059266645,755.1747279,49.218336,61.733689
26,30,18,49,24,44,37,19.949763463643656,740.4072545,49.214816,61.730169
26,52,28,18,43,34,46,19.27178157140016,740.358794,49.218336,61.733689
24,39,21,35,20,33,13,15.486027618265526,750.5934539,49.199328,61.714681
40,15,8,45,50,49,33,-19.984036463572547,755.6788113,48.733742,61.264909
40,22,22,8,19,26,46,4.8673973248005575,749.3505034,47.259936,59.840569
26,31,39,24,12,35,32,-8.283973349567937,740.08255,47.247968,59.828601
51,15,8,34,36,45,52,-19.98403646374818,757.5731854,49.218336,61.733689
50,14,3,4,18,46,32,9.570515245285219e-06,590.6919267,12.008016,19.89649
8,32,6,15,48,8,4,5.012596252906127e-05,743.6783593,47.255008,59.639801
20,52,20,5,18,37,15,0.8241516194218426,750.6395667,47.259936,59.644729
14,51,42,18,39,34,46,3.4112199474889326,735.299835,47.23952,59.820153
28,12,24,52,21,52,26,27.660420359172207,746.0543091,49.218336,61.733689
49,29,36,8,7,37,43,-17.750669695981852,758.2501991,47.259936,59.840569
42,52,34,18,18,25,17,18.955195116847904,752.1842577,49.20496,61.720313
3,45,31,11,51,24,10,-21.616883707705238,603.6534641,12.008016,19.89649
45,11,52,23,38,27,9,-8.29014936871128,598.8898745,12.008016,19.89649
38,15,46,24,18,33,37,24.478738303737877,736.7640591,49.218336,61.733689
22,15,23,24,51,6,31,-21.189316372364075,655.1091435,49.224088,61.739441
22,15,23,24,51,6,31,-21.189316372364075,753.4085665,49.202848,61.718201
9,51,8,35,5,30,13,-20.830961737247694,523.4990513,12.004408,19.892882
9,51,8,35,5,30,13,-20.830961737247694,592.6311312,12.008016,19.89649
3,11,34,36,9,40,22,-21.616837983702396,521.1491749,12.008016,19.89649
3,11,34,36,9,40,22,-21.616837983702396,595.1918018,12.008016,19.89649
28,38,9,31,45,3,45,5.008088815514197e-05,513.7490551,12.001816,19.89029
28,38,9,31,45,3,45,5.008088815514197e-05,599.1222541,12.006608,19.895082
31,11,20,36,48,4,25,5.008885178561904e-05,524.5309947,12.008016,19.89649
31,11,20,36,48,4,25,5.008885178561904e-05,584.9026616,12.008016,19.89649
35,6,36,27,12,52,33,-8.284124311256138,651.7228992,49.218471,61.733824
35,6,36,27,12,52,33,-8.284124311256138,752.4618852,49.20144,61.716793
16,19,13,22,29,21,50,-17.79165334150273,649.6993349,49.218336,61.733689
16,19,13,22,29,21,50,-17.79165334150273,739.4338553,49.218336,61.733689
9,23,38,34,7,11,9,-17.790508183385626,522.5754542,11.993448,19.881922
9,23,38,34,7,11,9,-17.790508183385626,590.0619211,11.99816,19.886634
36,52,52,38,32,27,52,36.59908533809776,655.6833947,48.638382,61.172847
36,52,52,38,32,27,52,36.59908533809776,759.6179678,48.638382,61.172847
19,11,22,17,8,31,47,-8.572342558098015,514.7485809,12.00044,19.888914
19,11,22,17,8,31,47,-8.572342558098015,588.2134769,12.0052,19.893674
19,11,22,17,8,31,47,-8.572342558098015,554.8521795,12.016275,19.904581
52,47,34,7,24,16,5,2.3243317434043558,669.8368628,49.218517,61.73387
52,47,34,7,24,16,5,2.3243317434043558,737.795271396637,49.224088,61.739441
43,12,37,31,32,26,15,18.43296527460171,669.7606122,49.218336,61.733689
43,12,37,31,32,26,15,18.43296527460171,731.779777765274,49.21884,61.734193
4,9,49,35,8,52,7,-20.79155515806557,518.327318,12.008016,19.89649
4,9,49,35,8,52,7,-20.79155515806557,563.1594541072845,12.008016,19.89649
14,10,16,17,29,27,23,-7.879004480768387,516.3052113,11.99816,19.886634
14,10,16,17,29,27,23,-7.879004480768387,571.271096944809,12.006016,19.89449
25,6,28,20,51,48,28,-7.185544458033375,646.3002038,49.218336,61.733689
25,6,28,20,51,48,28,-7.185544458033375,686.7087664604187,49.218336,61.733689
15,11,29,46,17,39,34,-8.28432533475058,580.4413364,12.008016,19.89649
15,11,29,46,17,39,34,-8.28432533475058,584.7566123008728,12.008016,19.89649
37,50,35,45,22,51,20,25.480870928431692,734.2048497,48.634717,61.169662
37,50,35,45,22,51,20,25.480870928431692,793.9765224456787,48.634674,61.169619
12,7,40,34,21,40,34,15.020249005101244,725.9452236,47.259936,59.840569
12,7,40,34,21,40,34,15.020249005101244,857.1603837013245,47.259936,59.840569
38,51,32,25,46,37,31,29.00114900767846,751.133534,48.977721,61.502888
38,51,32,25,46,37,31,29.00114900767846,840.1909666061401,48.9854,61.510567
43,8,23,34,16,47,4,2.427059064846465,739.6967051,49.218451,61.733804
43,8,23,34,16,47,4,2.427059064846465,860.1682181358337,49.218336,61.733689
25,31,9,34,4,23,27,5.0080886433432904e-05,580.1899936,12.008016,19.89649
25,31,9,34,4,23,27,5.0080886433432904e-05,626.2006793022156,11.989357,19.877831
15,39,3,25,24,16,39,5.008197027288449e-05,570.3413188,12.011373,19.899847
15,39,3,25,24,16,39,5.008197027288449e-05,621.757661819458,12.008016,19.89649
8,30,22,15,23,46,28,-7.892547631651957,718.4709537,47.259936,59.840569
8,30,22,15,23,46,28,-7.892547631651957,769.4555308818817,47.259936,59.840569
23,3,33,44,14,51,51,-8.284306619863392,581.8469541,11.988304,19.876778
23,3,33,44,14,51,51,-8.284306619863392,604.5169630050659,11.995344,19.883818
20,36,32,24,27,52,43,25.608845719855495,724.7352684,49.089912,61.610501
20,36,32,24,27,52,43,25.608845719855495,779.9007701873779,49.089912,61.610501
12,38,21,12,7,20,34,-17.78790723463707,681.3693857,47.259936,59.840569
12,38,21,12,7,20,34,-17.78790723463707,731.5099041461945,47.259936,59.840569
21,29,7,51,16,20,7,-18.469256458193428,725.7060866,47.247264,59.827897
21,29,7,51,16,20,7,-18.469256458193428,757.8707637786865,47.254304,59.834937
51,7,9,35,27,14,24,5.0080995127711986e-05,575.4380565,12.008016,19.89649
51,7,9,35,27,14,24,5.0080995127711986e-05,620.0137662887573,12.008016,19.89649
45,23,11,51,35,20,20,5.008089327641316e-05,580.853883,12.008016,19.89649
45,23,11,51,35,20,20,5.008089327641316e-05,688.6160845756531,11.986896,19.89649
51,48,37,8,41,34,31,4.8673973248005575,767.2567825,47.254304,59.834937
51,48,37,8,41,34,31,4.8673973248005575,967.814778327942,47.259936,59.840569
38,20,48,25,24,19,33,25.384659707137615,748.1630664,48.968536,61.492807
38,20,48,25,24,19,33,25.384659707137615,846.3381822109222,48.968536,61.492807
42,37,8,35,24,4,18,5.00810023972613e-05,747.5595303,49.083794,61.603577
42,37,8,35,24,4,18,5.00810023972613e-05,777.5681617259979,49.083794,61.603577
44,37,44,51,29,17,12,3.4111931300209934,738.6577806,48.619926,61.154717
44,37,44,51,29,17,12,3.4111931300209934,763.1636273860931,48.627199,61.16199
20,9,15,23,24,24,15,-8.284499327502271,574.4026065,12.000976,19.88945
20,9,15,23,24,24,15,-8.284499327502271,698.7478046417236,12.015597,19.904071
5,15,9,29,25,4,4,5.0149535205557624e-05,574.3334515,12.008016,19.89649
5,15,9,29,25,4,4,5.0149535205557624e-05,637.8622388839722,12.008016,19.89649
38,28,11,15,30,27,44,5.008100848480798e-05,822.1644437,12.017091,19.905397
38,28,11,15,30,27,44,5.008100848480798e-05,566.8743534,12.008016,19.89649
11,48,42,15,9,52,34,-8.79631755807765,760.7891116,12.008016,19.89649
11,48,42,15,9,52,34,-8.79631755807765,574.7715881,12.008016,19.89649
52,26,51,13,27,5,5,0.18496688852528625,794.547528,49.219152,61.734505
52,26,51,13,27,5,5,0.18496688852528625,727.621506,49.202144,61.717497
23,52,12,28,8,17,46,-17.791316922109203,651.6363025,45.301536,57.947449
23,52,12,28,8,17,46,-17.791316922109203,731.0281527,45.301536,57.947449
31,40,12,16,40,20,48,-8.574904218243978,663.4079823,49.218504,61.733857
31,40,12,16,40,20,48,-8.574904218243978,746.9868054,49.209184,61.724537
35,29,46,6,5,30,14,-18.816581654045088,679.4810174,47.259936,59.644729
35,29,46,6,5,30,14,-18.816581654045088,747.1201181,47.259936,59.644729
48,23,32,39,34,8,52,-21.120323934589063,679.5087667,48.895495,61.421158
48,23,32,39,34,8,52,-21.120323934589063,734.020206,48.909976,61.435639
12,26,29,22,33,16,50,2.7180687492947446,649.775861,49.218523,61.733876
12,26,29,22,33,16,50,2.7180687492947446,729.9632652,49.218336,61.733689
49,44,43,24,13,15,42,-7.8785142184413886,663.1093404,47.956204,60.518863
49,44,43,24,13,15,42,-7.8785142184413886,737.6583712,47.938604,60.501263
42,45,4,47,43,7,51,5.008088822997475e-05,677.4439147,48.48026,60.824069
42,45,4,47,43,7,51,5.008088822997475e-05,751.6944802,48.489948,60.833757
44,23,46,8,24,31,6,4.422459578567297,668.7458739,47.259936,59.840569
44,23,46,8,24,31,6,4.422459578567297,744.7151361,47.259936,59.840569
25,15,47,50,29,13,35,-8.284162324815286,659.1006339,49.218336,61.733689
25,15,47,50,29,13,35,-8.284162324815286,730.5641644,49.207776,61.723129
50,40,9,4,23,10,22,9.570515245285219e-06,527.9656072,12.008016,19.89649
50,40,9,4,23,10,22,9.570515245285219e-06,583.9193494,12.008016,19.89649
39,9,40,5,27,51,42,-7.458897702094933,510.2124543,11.990061,19.878535
39,9,40,5,27,51,42,-7.458897702094933,580.2764156,12.004496,19.89297
17,36,15,13,12,21,22,-8.286142915152357,676.5489006,47.259936,59.840569
17,36,15,13,12,21,22,-8.286142915152357,743.5555296,47.259936,59.840569
52,8,11,46,35,14,10,5.0126886631769035e-05,592.5575497,12.008016,19.89649
52,8,11,46,35,14,10,5.0126886631769035e-05,584.6962423,11.989008,19.877482
44,25,40,34,43,29,47,39.06807915483236,789.7840142,48.58827,61.124605
44,25,40,34,43,29,47,39.06807915483236,739.7843204,48.600238,61.136573
12,6,22,18,5,34,38,-19.17663471977283,785.1348712,49.218336,61.733689
22,28,11,49,14,13,6,5.0126864104214656e-05,615.4949021,12.008016,19.89649
8,37,34,26,13,47,19,-7.892191509973403,762.2587595,47.259936,59.840569
17,29,22,43,34,15,16,18.88833731758156,752.2237413,47.259936,59.840569
13,10,39,47,9,16,25,-8.572196857054308,596.6213646,12.008016,19.89649
46,6,50,15,27,51,18,-7.186110050990118,780.149709,47.24656,59.827193
50,32,40,31,29,23,6,6.1529070825310885,760.5488856,47.259979,59.840612
30,31,46,19,31,30,22,20.64412200093234,736.2200449,49.218336,61.733689
30,31,46,19,31,30,22,20.64412200093234,693.5986369,49.225075,61.740428
16,4,10,17,31,8,8,5.0134259061417403e-05,594.0562587,12.008131,19.896605
16,4,10,17,31,8,8,5.0134259061417403e-05,522.6724353,12.006016,19.89449
49,23,16,32,28,19,30,-7.185530091014977,757.3045466,47.259936,59.840569
49,23,16,32,28,19,30,-7.185530091014977,668.3571124,47.259936,59.840569
38,38,35,45,26,18,38,24.11891734262236,763.4443152,48.639513,61.174682
38,38,35,45,26,18,38,24.11891734262236,663.7746813,48.621844,61.157013
45,10,16,25,11,47,8,-8.80032812876802,579.872776,12.008016,19.89649
45,10,16,25,11,47,8,-8.80032812876802,505.372036,12.008016,19.89649
15,50,26,51,25,33,13,15.418446646507748,746.2598584,47.825724,60.392379
15,50,26,51,25,33,13,15.418446646507748,641.5794489,47.841212,60.407867
10,43,11,20,41,18,10,4.173408303354682e-05,588.3465905,12.008016,19.89649
10,43,11,20,41,18,10,4.173408303354682e-05,509.3252869,12.008016,19.89649
34,19,3,12,11,36,11,5.001607948329041e-05,604.4618144,12.008016,19.89649
34,19,3,12,11,36,11,5.001607948329041e-05,508.8220992,12.008203,19.896677
3,51,35,16,8,39,20,-21.616837983702396,598.3023422,12.008016,19.89649
3,51,35,16,8,39,20,-21.616837983702396,512.6082973,12.008016,19.89649
41,19,28,30,51,19,26,25.512167710824503,762.3278723,48.342774,60.887255
41,19,28,30,51,19,26,25.512167710824503,658.7155538,48.35967,60.904151
10,49,13,41,26,28,44,-17.790720200670503,602.5013444,12.008016,19.89649
10,49,13,41,26,28,44,-17.790720200670503,514.1912513,12.002552,19.891026
17,38,41,4,21,47,47,0.4073682061874672,758.4685819,49.218336,61.537849
17,38,41,4,21,47,47,0.4073682061874672,661.1361625,49.218336,61.537849
5,44,7,50,14,52,25,-19.17093573408135,729.8624034,47.25008,59.830713
5,44,7,50,14,52,25,-19.17093573408135,653.0359497,47.260285,59.840918
24,50,15,37,23,15,24,-7.878864161466399,738.7326939,49.218336,61.733689
24,50,15,37,23,15,24,-7.878864161466399,634.8634522,49.218336,61.733689
49,28,27,29,13,25,5,-7.958695643842097,749.8287027,49.218336,61.733689
49,28,27,29,13,25,5,-7.958695643842097,645.3656576,49.218336,61.733689
18,39,42,30,39,49,41,23.09821733595512,739.1699042,47.300824,59.880403
18,39,42,30,39,49,41,23.09821733595512,643.4202809,47.288856,59.868435
51,47,26,28,44,19,36,25.49269199376439,762.1727173,48.669344,61.199361
51,47,26,28,44,19,36,25.49269199376439,654.7701597,48.687648,61.217665
35,13,25,17,18,44,51,17.86776992518701,741.099978,49.218336,61.733689
35,13,25,17,18,44,51,17.86776992518701,644.5374389,49.210592,61.725945
24,16,34,50,43,8,22,-21.120323865109178,739.349184,49.218336,61.733689
24,16,34,50,43,8,22,-21.120323865109178,656.1187708,49.218336,61.733689
8,11,9,14,39,17,52,5.012398589360594e-05,599.0934753,11.996752,19.885226
8,11,9,14,39,17,52,5.012398589360594e-05,516.4633651,12.008016,19.89649
9,30,40,14,10,43,5,-8.652607287221091,601.9233067,12.008016,19.89649
9,30,40,14,10,43,5,-8.652607287221091,511.6471353,12.007312,19.895786
51,3,45,3,6,29,5,-15.347301155907594,593.0880156,12.008016,19.89649
51,3,45,3,6,29,5,-15.347301155907594,509.8193731,12.008016,19.89649
29,36,36,29,23,50,8,8.721958658042986,699.0489879,47.255712,59.836345
29,36,36,29,23,50,8,8.721958658042986,620.5652893,47.243744,59.824377
21,30,29,45,36,32,39,27.292412724035668,749.0898097,48.788946,61.319433
21,30,29,45,36,32,39,27.292412724035668,646.7260509,48.788989,61.319476
4,3,43,30,25,16,4,-20.79155478380548,594.0283005,11.988304,19.876778
4,3,43,30,25,16,4,-20.79155478380548,507.6422031,12.008016,19.89649
14,8,51,49,36,38,35,3.4112205585332926,737.4316418,49.218336,61.733689
14,8,51,49,36,38,35,3.4112205585332926,645.4974148,49.209417,61.72477
42,26,23,43,15,4,18,5.008100239570691e-05,749.2483532,48.633068,61.167681
42,26,23,43,15,4,18,5.008100239570691e-05,663.0712471,48.638537,61.17315
29,11,5,45,4,38,47,5.008885008189647e-05,590.0060203,12.008016,19.89649
29,11,5,45,4,38,47,5.008885008189647e-05,523.8578422,12.008016,19.89649
37,11,11,19,14,15,12,5.007903771504348e-05,590.6685114,12.002384,19.890858
37,11,11,19,14,15,12,5.007903771504348e-05,521.6223769,11.990416,19.87889
27,48,5,30,18,4,4,5.012686395510423e-05,750.1659787,46.502416,58.921109
27,48,5,30,18,4,4,5.012686395510423e-05,711.6255651,46.502416,58.921109
20,7,30,21,33,31,47,22.32210562504159,760.6429925,49.197216,61.712569
20,7,30,21,33,31,47,22.32210562504159,741.3442028,49.218336,61.733689
20,15,6,41,20,4,13,5.008493420376635e-05,729.6576924,47.259936,59.644729
20,15,6,41,20,4,13,5.008493420376635e-05,671.4683206,47.249376,59.634169
39,38,52,29,43,34,45,34.47436212410529,743.5618801,48.631644,61.166493
39,38,52,29,43,34,45,34.47436212410529,655.7466371,48.631644,61.166493
33,33,34,38,4,48,33,-20.783692577495568,771.5186229,49.146806,61.664753
33,33,34,38,4,48,33,-20.783692577495568,638.4587152,49.160886,61.678833
27,8,51,52,20,12,21,2.7180715364945183,739.6471224,49.218336,61.733689
3,34,3,35,33,19,7,inf,580.69718,12.000976,19.88945
44,16,8,44,51,31,42,-19.98403645814463,732.4850657,48.537972,61.074575
39,32,38,32,38,43,36,38.696642281191195,764.7733312,48.632348,61.167245
12,46,50,4,29,6,19,-19.19828095256251,741.6902378,49.218336,61.537849
42,17,37,46,33,20,48,26.896027463277992,754.9361398,48.619112,61.154609
34,7,12,38,32,29,26,-8.574894922639166,742.1290021,47.243744,59.824377
12,13,30,16,41,24,7,7.505995346800555,728.4658101,49.218336,61.733689
15,44,37,48,34,35,6,6.152068995709854,725.8503351,47.259936,59.840569
27,25,51,25,28,20,37,26.563591153833453,737.5232718,49.164632,61.681855
46,3,20,44,13,9,46,-19.734391782962753,586.8278344,12.008016,19.89649
37,43,15,46,46,47,12,-7.878122298401525,745.6618171,48.63349,61.168557
26,22,41,52,36,50,51,34.21598816141112,731.0798047,48.664776,61.198653
3,33,3,38,37,29,9,inf,579.178174,12.008016,19.89649
8,5,26,23,18,48,38,-8.585185435575033,723.1383729,49.218336,61.733689
26,17,6,17,27,5,37,5.008084859391599e-05,724.1863084,47.259936,59.644729
16,4,30,18,52,33,33,-8.28433524174539,721.3441958,47.249376,59.830009
26,34,26,26,33,38,25,29.70155387879442,709.2351298,48.52772,61.064025
32,20,29,17,26,40,20,17.860713193298125,748.7341356,49.218336,61.733689
38,47,45,27,38,38,19,23.565438058748036,748.1004059,49.196502,61.711885
10,41,15,4,27,46,5,-5.822004248386048,583.5976696,12.008016,19.89649
49,10,3,11,35,12,18,4.702418841706621e-05,578.6766012,12.008016,19.89649
22,35,17,37,40,47,37,2.7180747566867436,724.8694315,49.137816,61.653169
38,3,39,26,5,26,16,-19.400006892039777,576.9887638,12.008016,19.89649
3,38,26,52,15,14,20,-21.6158186421392,529.3148339,12.013768,19.902074
14,32,26,16,50,51,20,3.4112164580802924,650.9130225,49.219152,61.734505
46,4,28,42,52,24,26,-8.284272502129449,675.462141,48.45294,60.993963
35,33,39,4,33,15,50,0.4073682061874672,673.7819395,49.218336,61.537849
32,39,4,33,22,35,12,5.007096492549291e-05,664.8911309,49.149756,61.470443
16,10,50,28,40,24,50,-8.284304087828263,529.2505782,12.006552,19.895026
17,50,34,6,6,39,24,-18.31869960658982,656.1872976,47.243343,59.628136
36,46,32,30,26,8,41,-21.120323943052593,668.8858664,49.218523,61.733876
31,30,52,7,18,40,8,3.2606517400779977,660.6717377,49.208648,61.724001
31,28,6,21,47,34,35,5.008087927013726e-05,659.6423604,47.259936,59.644729
10,48,45,12,27,4,11,4.174276153974762e-05,526.8278112,12.008016,19.89649
41,45,16,21,41,49,8,-7.190754820313896,673.4049711,49.218336,61.733689
22,21,10,11,11,14,11,4.7009955670605426e-05,526.9450052,11.990061,19.878535
3,22,25,13,10,16,17,-21.616158408343235,526.9290626,12.008016,19.89649
9,9,19,43,52,49,8,-8.800310397500793,522.5901349,12.008016,19.89649
20,32,37,49,42,19,50,24.59131731606673,653.7052028,48.29071,60.836513
41,17,21,27,14,12,7,2.0210750014031236,669.3799157,47.259936,59.840569
26,25,23,16,34,27,8,8.7187586729067,694.2837119,49.218336,61.733689
11,27,29,12,16,14,28,-7.8850448737928085,591.3476217,12.003088,19.891562
18,27,4,32,39,47,22,5.00810482063582e-05,738.2761748,49.218336,61.537849
9,27,50,48,14,7,13,-21.19211961115291,596.1734393,12.008016,19.89649
38,16,40,34,34,12,16,2.7180714257063254,746.1414719,49.218336,61.733689
47,4,5,50,48,40,22,5.0087768903775316e-05,738.7185824,47.745534,60.113635
40,32,3,21,47,20,48,5.008087927013726e-05,595.7966466,12.008059,19.896533
8,22,20,37,35,34,30,-7.892191530454374,746.4321313,47.259936,59.840569
46,51,21,43,6,20,33,-18.889764496822995,782.2085421,48.627001,61.162264
52,3,42,26,17,34,7,-8.297876246163067,587.312197,11.992528,19.881002
47,51,10,4,46,16,11,9.570515245285219e-06,595.8144174,12.008016,19.89649
40,37,26,5,41,44,48,0.8241516194218426,755.1212385,47.259936,59.644729
12,46,41,22,16,30,48,3.411210977314868,734.1172798,49.209888,61.725241
26,32,17,37,25,32,49,2.7180747556786606,743.8731036,47.295914,59.876037
3,9,41,40,29,47,42,-21.616837983702396,599.6893258,12.008016,19.89649
3,44,9,52,9,44,12,inf,582.8960044,12.006608,19.895082
27,13,44,45,40,49,31,31.33965561819197,749.9723518,49.214746,61.730129
37,23,21,31,37,14,27,-7.185462248024743,748.4753611,49.20848,61.723833
50,39,39,35,17,13,12,-8.283583437136869,767.1160765,49.218336,61.733689
14,4,45,13,29,29,18,-8.286529053946126,755.1164272,49.218336,61.733689
43,35,48,43,37,38,38,47.04263723142118,728.7283258,48.630936,61.165669
10,48,41,44,47,21,12,2.3007993039212855,603.6127126,12.008016,19.89649
30,21,42,6,52,49,35,1.8779773072936985,745.3787446,47.241632,59.626425
32,20,29,50,51,14,49,-7.1854614146922415,743.3398211,49.218336,61.733689
44,26,30,17,41,50,45,17.86091295236921,766.6102688,49.218336,61.733689
28,43,43,44,12,38,14,-8.28387782605514,748.782414,49.148772,61.664639
39,32,45,28,37,4,42,5.008088835832296e-05,762.1777921,49.218336,61.733689
41,10,46,9,9,21,35,-8.597546698276865,593.3841717,12.003792,19.892266
20,47,10,44,22,36,16,5.008144218084615e-05,593.8722301,12.008016,19.89649
48,19,6,22,35,23,42,5.008089975710951e-05,748.6166327,47.240224,59.625017
39,46,31,26,37,21,6,6.152907377002559,752.4077218,49.218336,61.733689
34,37,42,35,44,50,17,20.919375991278926,746.7072909,49.216112,61.731503
17,12,13,15,37,24,18,-17.791209057061618,756.1899812,49.205664,61.721017
37,25,15,33,41,8,34,-21.120323935641743,748.7916932,49.218336,61.733689
11,30,33,49,7,18,20,-17.792119493580664,606.6255004,12.002384,19.890858
13,22,30,50,44,41,12,14.170461047275245,739.5639727,47.238816,59.819449
18,27,33,45,34,18,30,22.4406786472974,643.529933,48.060184,60.609577
6,44,52,28,27,23,36,-18.470339216366714,656.9696369,49.218336,61.733689
11,3,3,3,12,49,31,inf,524.846724,12.008832,19.897138
19,51,40,40,39,49,13,15.489600119863379,661.2536092,49.21044,61.725793
3,38,46,38,18,44,13,-21.616572338324698,522.5003128,12.008016,19.89649
45,21,50,7,7,14,37,-17.695262145618912,674.6315813,49.218504,61.733857
18,22,14,51,25,7,24,-21.189330211670885,656.4280674,49.216872,61.732225
10,31,40,36,4,12,12,-20.833137990878168,521.5472338,11.991423,19.879897
38,49,44,14,4,43,6,-20.77189561884704,662.2956469,49.218523,61.733876
35,14,23,27,44,7,12,-21.189408621958364,674.1180584,49.218336,61.733689
28,5,37,47,33,24,40,-7.878766522196638,654.7290046,49.208648,61.724001
43,5,3,15,44,11,41,5.008615018425511e-05,520.6996353,12.008016,19.89649
27,47,10,16,39,16,27,5.007997545959034e-05,520.502228,12.008016,19.89649
26,41,9,38,9,50,9,5.012686392301718e-05,565.0995462,12.005368,19.893842
9,23,18,42,41,33,3,-9.172054336718357,589.9547579,11.990061,19.878535
32,42,9,48,9,29,38,5.008088824229884e-05,573.4420297,12.008016,19.89649
37,16,40,23,25,41,4,3.7359307159725317,750.7643259,47.247968,59.828601
20,21,18,24,46,24,14,16.616285563719057,649.1482232,49.224088,61.739441
20,21,18,24,46,24,14,16.616285563719057,755.4902608,49.218336,61.733689
18,21,5,4,27,51,42,9.570515245285219e-06,651.3244042,47.2574,59.446353
18,21,5,4,27,51,42,9.570515245285219e-06,753.9457154,47.255008,59.443961
36,30,25,38,38,13,12,-8.283612857896246,658.8258884,48.804874,61.332445
36,30,25,38,38,13,12,-8.283612857896246,728.1796823,48.804874,61.332445
32,35,36,17,36,38,4,3.7358336422284943,677.8260226,49.218336,61.733689
32,35,36,17,36,38,4,3.7358336422284943,744.6615005,49.218336,61.733689
30,9,21,47,35,19,39,-8.284303312681619,515.4812078,12.008016,19.89649
30,9,21,47,35,19,39,-8.284303312681619,577.8682072,12.008059,19.896533
6,46,36,15,45,33,6,-18.470397653951256,650.538429,49.197855,61.713208
6,46,36,15,45,33,6,-18.470397653951256,723.7200513,49.218336,61.733689
49,26,37,45,45,32,6,6.152907063251335,680.4069142,48.631503,61.166628
49,26,37,45,45,32,6,6.152907063251335,760.7835727,48.625213,61.160338
42,21,40,12,30,44,50,10.985321675465078,653.8153381,49.218336,61.733689
42,21,40,12,30,44,50,10.985321675465078,737.5479016,49.218451,61.733804
37,12,36,33,50,45,41,30.023504341932426,655.4825571,48.935196,61.462261
37,12,36,33,50,45,41,30.023504341932426,749.0705292,48.942777,61.469842
38,19,38,49,48,47,12,14.034942848798359,658.240293,48.627804,61.162745
38,19,38,49,48,47,12,14.034942848798359,736.4613116,48.627804,61.162745
28,29,47,21,38,52,49,23.402804199257933,656.4232495,47.857734,60.418609
28,29,47,21,38,52,49,23.402804199257933,724.7682767,47.857734,60.418609
36,51,36,24,4,51,46,-20.78369256361788,656.1792676,49.218517,61.73387
36,51,36,24,4,51,46,-20.78369256361788,736.1371646,49.218336,61.733689
20,3,41,34,42,28,31,-8.284303846930127,515.3984547,12.008016,19.89649
20,3,41,34,42,28,31,-8.284303846930127,584.8043814,11.999568,19.888042
19,42,39,8,47,15,7,4.704886879737194,659.2075143,47.259936,59.840569
19,42,39,8,47,15,7,4.704886879737194,728.6743202,47.259936,59.840569
42,22,31,33,27,29,44,36.369648249695956,669.2711391,49.19454,61.710385
42,22,31,33,27,29,44,36.369648249695956,743.4183364,49.210732,61.726577
25,10,48,5,18,9,44,-18.610979024562646,589.2011504,12.008016,19.89649
25,10,48,5,18,9,44,-18.610979024562646,589.7790616,12.008016,19.89649
28,25,37,51,43,39,28,36.16050375556686,740.7433279,48.521026,61.059935
28,25,37,51,43,39,28,36.16050375556686,743.6229887,48.521026,61.059935
44,28,37,34,28,25,34,33.73362861355848,743.8409641,48.632622,61.167199
44,28,37,34,28,25,34,33.73362861355848,730.9732835,48.624878,61.159455
42,18,30,29,27,45,30,34.218505913849775,748.083287,49.036292,61.555727
42,18,30,29,27,45,30,34.218505913849775,764.0959601,49.036292,61.555727
38,14,37,30,49,30,34,32.697250388853604,763.4172659,49.152006,61.668931
38,14,37,30,49,30,34,32.697250388853604,743.4974806,49.169606,61.686531
7,9,21,42,35,19,22,-17.778304811539858,575.3568006,12.008016,19.89649
7,9,21,42,35,19,22,-17.778304811539858,587.8638124,12.008016,19.89649
52,28,49,25,44,22,18,22.43473081689911,738.7500057,49.218336,61.733689
52,28,49,25,44,22,18,22.43473081689911,746.9169683,49.218336,61.733689
